date,open,high,low,close,volume
2020-11-27,36.483333587646484,37.93333435058594,36.349998474121094,37.03333282470703,42740469
2020-12-01,37.03333282470703,37.599998474121094,36.766666412353516,37.266666412353516,32351613
2020-12-02,37.33333206176758,38.33333206176758,37.18333435058594,37.849998474121094,48411381
2020-12-03,38.03333282470703,38.93333435058594,37.95000076293945,38.33333206176758,48553872
2020-12-04,38.633331298828125,39.33333206176758,38.133331298828125,38.58333206176758,46007778
2020-12-07,38.61666488647461,38.916664123535156,38.11666488647461,38.31666564941406,26587011
2020-12-08,38.516666412353516,38.68333435058594,37.03333282470703,37.71666717529297,36642735
2020-12-09,38.58333206176758,40.83333206176758,38.266666412353516,38.983333587646484,147504747
2020-12-10,38.93333435058594,38.93333435058594,37.483333587646484,38.133331298828125,38748615
2020-12-11,38.133331298828125,38.79999923706055,37.78333282470703,38.21666717529297,41079909
2020-12-14,38.54999923706055,39.75,38.400001525878906,39.516666412353516,75008775
2020-12-15,39.133331298828125,39.766666412353516,39.06666564941406,39.416664123535156,32266752
2020-12-16,39.666664123535156,40.233333587646484,39.11666488647461,39.36666488647461,38725125
2020-12-17,39.33333206176758,40.28333282470703,38.599998474121094,40.099998474121094,56242236
2020-12-18,40.483333587646484,40.900001525878906,39.516666412353516,40.416664123535156,97760322
2020-12-21,40.233333587646484,41.06666564941406,36.383331298828125,37.31666564941406,86979072
2020-12-22,37.31666564941406,38.03333282470703,35.45000076293945,37.416664123535156,73882653
2020-12-23,37.733333587646484,38.650001525878906,37.5,38.483333587646484,39047973
2020-12-24,38.71666717529297,39.383331298828125,38.099998474121094,38.29999923706055,28256172
2020-12-28,38.733333587646484,38.849998474121094,37.96666717529297,38.20000076293945,28341882
2020-12-29,38.400001525878906,38.733333587646484,37.983333587646484,38.25,20782080
2020-12-30,38.33333206176758,38.43333435058594,37.79999923706055,38.133331298828125,18996630
2020-12-31,38.56666564941406,40.25,38.46666717529297,39.983333587646484,112170381
2021-01-01,40.33333206176758,42.666664123535156,40.20000076293945,42.133331298828125,201696168
2021-01-04,43.0,43.93333435058594,42.29999923706055,43.766666412353516,105614565
2021-01-05,43.33333206176758,44.416664123535156,43.0,43.83333206176758,64361523
2021-01-06,44.0,45.133331298828125,43.21666717529297,44.383331298828125,74098809
2021-01-07,44.79999923706055,45.0,43.766666412353516,43.916664123535156,46011027
2021-01-08,44.349998474121094,44.58333206176758,43.849998474121094,44.03333282470703,19906347
2021-01-11,44.266666412353516,45.18333435058594,43.18333435058594,44.86666488647461,42426342
2021-01-12,44.983333587646484,45.31666564941406,44.46666717529297,44.81666564941406,32608233
2021-01-13,44.849998474121094,45.900001525878906,44.150001525878906,44.68333435058594,38455479
2021-01-14,44.916664123535156,47.0,44.849998474121094,46.383331298828125,94302666
2021-01-15,46.233333587646484,46.5,44.133331298828125,44.483333587646484,44817729
2021-01-18,44.61666488647461,45.08333206176758,42.766666412353516,44.516666412353516,53634528
2021-01-19,44.849998474121094,46.06666564941406,44.70000076293945,45.68333435058594,64391526
2021-01-20,45.78333282470703,46.31666564941406,44.96666717529297,45.166664123535156,39771243
2021-01-21,45.5,45.93333435058594,44.099998474121094,44.633331298828125,31082454
2021-01-22,44.5,45.166664123535156,43.633331298828125,44.11666488647461,30823161
2021-01-25,44.58333206176758,44.916664123535156,42.96666717529297,43.56666564941406,22702206
2021-01-27,43.666664123535156,44.79999923706055,43.599998474121094,44.233333587646484,55897923
2021-01-28,43.666664123535156,44.900001525878906,43.28333282470703,43.733333587646484,49918659
2021-01-29,43.599998474121094,45.416664123535156,42.33333206176758,43.349998474121094,77617473
2021-02-01,43.33333206176758,44.93333435058594,41.86666488647461,44.56666564941406,47400000
2021-02-02,44.916664123535156,45.599998474121094,43.79999923706055,44.5,32215686
2021-02-03,44.733333587646484,47.06666564941406,44.71666717529297,46.36666488647461,63440358
2021-02-04,46.58333206176758,47.266666412353516,45.68333435058594,46.983333587646484,55032168
2021-02-05,47.33333206176758,47.733333587646484,46.233333587646484,46.733333587646484,29863140
2021-02-08,47.06666564941406,47.666664123535156,46.5,46.916664123535156,31927191
2021-02-09,47.150001525878906,47.33333206176758,45.79999923706055,45.983333587646484,48306774
2021-02-10,46.29999923706055,47.45000076293945,46.11666488647461,46.61666488647461,33662136
2021-02-11,46.43333435058594,46.83333206176758,44.86666488647461,45.133331298828125,35392794
2021-02-12,45.28333282470703,45.666664123535156,44.71666717529297,45.416664123535156,24806265
2021-02-15,45.78333282470703,45.983333587646484,44.93333435058594,45.36666488647461,23422254
2021-02-16,45.36666488647461,46.150001525878906,44.18333435058594,44.383331298828125,48715293
2021-02-17,44.03333282470703,46.58333206176758,44.03333282470703,46.36666488647461,46231716
2021-02-18,46.45000076293945,47.96666717529297,45.95000076293945,47.18333435058594,43649379
2021-02-19,46.79999923706055,47.56666564941406,44.33333206176758,45.133331298828125,51636933
2021-02-22,45.166664123535156,45.516666412353516,43.08333206176758,43.43333435058594,28665003
2021-02-23,43.75,45.20000076293945,43.416664123535156,44.733333587646484,32119296
2021-02-24,45.21666717529297,46.31666564941406,45.06666564941406,45.45000076293945,22656720
2021-02-25,45.70000076293945,47.666664123535156,45.68333435058594,47.233333587646484,59326020
2021-02-26,46.45000076293945,47.45000076293945,45.33333206176758,45.70000076293945,38633409
2021-03-01,46.233333587646484,49.0,45.983333587646484,48.650001525878906,62059455
2021-03-02,49.31666564941406,51.18333435058594,48.83333206176758,50.5,106691166
2021-03-03,50.95000076293945,51.33333206176758,50.233333587646484,50.96666717529297,39659358
2021-03-04,50.5,51.650001525878906,50.016666412353516,50.93333435058594,30333900
2021-03-05,50.266666412353516,51.0,48.25,49.0,29141961
2021-03-08,49.33333206176758,50.233333587646484,48.06666564941406,48.349998474121094,34685358
2021-03-09,48.68333435058594,49.133331298828125,46.416664123535156,46.666664123535156,37113744
2021-03-10,47.133331298828125,47.54999923706055,46.349998474121094,46.58333206176758,24247668
2021-03-12,47.416664123535156,47.83333206176758,46.416664123535156,46.68333435058594,39599325
2021-03-15,47.11666488647461,47.11666488647461,44.46666717529297,45.70000076293945,30156603
2021-03-16,45.83333206176758,46.18333435058594,45.166664123535156,45.95000076293945,29273370
2021-03-17,45.83333206176758,46.150001525878906,44.28333282470703,44.61666488647461,35855832
2021-03-18,44.78333282470703,45.166664123535156,42.68333435058594,43.266666412353516,45353232
2021-03-19,42.79999923706055,43.349998474121094,41.666664123535156,42.650001525878906,56393928
2021-03-22,42.900001525878906,43.983333587646484,42.45000076293945,42.650001525878906,38945382
2021-03-23,42.633331298828125,43.25,42.04999923706055,42.20000076293945,38253711
2021-03-24,42.166664123535156,42.233333587646484,40.53333282470703,40.81666564941406,32029023
2021-03-25,40.883331298828125,41.11666488647461,38.61666488647461,39.75,60718449
2021-03-26,40.0,41.416664123535156,39.983333587646484,40.79999923706055,36092943
2021-03-30,41.33333206176758,42.31666564941406,40.96666717529297,41.93333435058594,42697440
2021-03-31,41.93333435058594,42.33333206176758,41.5,41.70000076293945,24134520
2021-04-01,42.0,42.33333206176758,41.43333435058594,42.03333282470703,30019032
2021-04-05,42.28333282470703,44.0,41.666664123535156,43.79999923706055,61276776
2021-04-06,44.099998474121094,44.983333587646484,42.93333435058594,43.650001525878906,61173012
2021-04-07,43.983333587646484,44.81666564941406,43.666664123535156,43.766666412353516,38346498
2021-04-08,44.11666488647461,44.54999923706055,43.166664123535156,43.349998474121094,25322349
2021-04-09,43.666664123535156,43.849998474121094,43.0,43.29999923706055,15591087
2021-04-12,42.633331298828125,42.83333206176758,40.166664123535156,40.633331298828125,35499102
2021-04-13,40.70000076293945,42.06666564941406,40.54999923706055,41.86666488647461,19430589
2021-04-15,41.666664123535156,43.233333587646484,41.46666717529297,42.83333206176758,42679908
2021-04-16,42.75,43.166664123535156,41.86666488647461,42.666664123535156,21451458
2021-04-19,41.36666488647461,42.150001525878906,40.71666717529297,41.133331298828125,30034584
2021-04-20,41.61666488647461,42.54999923706055,41.21666717529297,41.43333435058594,26634339
2021-04-22,41.03333282470703,42.233333587646484,40.849998474121094,42.016666412353516,23128215
2021-04-23,41.95000076293945,43.0,41.78333282470703,42.29999923706055,27613263
2021-04-26,42.666664123535156,43.233333587646484,42.56666564941406,43.11666488647461,16704927
2021-04-27,43.016666412353516,43.36666488647461,42.78333282470703,43.06666564941406,19097265
2021-04-28,43.46666717529297,43.516666412353516,42.733333587646484,42.93333435058594,19394331
2021-04-29,43.33333206176758,43.75,43.04999923706055,43.28333282470703,16660074
2021-04-30,42.71666717529297,45.483333587646484,42.599998474121094,43.916664123535156,53187741
2021-05-03,43.666664123535156,44.28333282470703,42.95000076293945,43.416664123535156,19524450
2021-05-04,43.79999923706055,45.75,43.516666412353516,44.266666412353516,52932507
2021-05-05,44.53333282470703,46.166664123535156,44.166664123535156,45.95000076293945,51816273
2021-05-06,46.56666564941406,47.70000076293945,45.79999923706055,47.46666717529297,61565505
2021-05-07,47.58333206176758,47.79999923706055,45.766666412353516,45.96666717529297,32525013
2021-05-10,46.33333206176758,48.633331298828125,46.21666717529297,48.25,67119504
2021-05-11,47.58333206176758,49.916664123535156,47.150001525878906,49.516666412353516,70482693
2021-05-12,50.81666564941406,51.86666488647461,48.599998474121094,48.95000076293945,136024881
2021-05-14,49.266666412353516,49.56666564941406,47.516666412353516,47.78333282470703,47657991
2021-05-17,48.166664123535156,49.70000076293945,47.96666717529297,49.383331298828125,51486270
2021-05-18,50.166664123535156,51.666664123535156,49.766666412353516,51.53333282470703,97548693
2021-05-19,51.43333435058594,52.633331298828125,51.016666412353516,51.71666717529297,83953914
2021-05-20,51.983333587646484,52.900001525878906,51.0,52.266666412353516,67499931
2021-05-21,52.83333206176758,53.0,52.08333206176758,52.53333282470703,58163772
2021-05-24,52.78333282470703,53.33333206176758,52.06666564941406,52.28333282470703,74623869
2021-05-25,52.61666488647461,52.61666488647461,49.599998474121094,49.733333587646484,53594838
2021-05-26,50.0,51.400001525878906,49.666664123535156,49.916664123535156,45070683
2021-05-27,50.266666412353516,50.31666564941406,47.400001525878906,49.516666412353516,360249207
2021-05-28,49.5,49.86666488647461,48.133331298828125,48.28333282470703,44625315
2021-05-31,48.516666412353516,48.733333587646484,47.900001525878906,48.46666717529297,29061186
2021-06-01,51.0,51.0,48.666664123535156,48.983333587646484,74882883
2021-06-02,48.75,50.33333206176758,48.666664123535156,50.11666488647461,24742749
2021-06-03,50.416664123535156,50.650001525878906,49.733333587646484,50.400001525878906,26792298
2021-06-04,50.53333282470703,51.06666564941406,50.28333282470703,50.93333435058594,23574183
2021-06-07,51.0,51.416664123535156,50.79999923706055,51.099998474121094,16889640
2021-06-08,51.20000076293945,51.266666412353516,49.416664123535156,50.983333587646484,31918326
2021-06-09,51.133331298828125,51.83333206176758,49.849998474121094,50.233333587646484,31016931
2021-06-10,50.31666564941406,50.983333587646484,50.03333282470703,50.68333435058594,17381064
2021-06-11,50.666664123535156,51.666664123535156,50.04999923706055,51.349998474121094,25835898
2021-06-14,51.0,51.11666488647461,49.18333435058594,50.58333206176758,26533281
2021-06-15,50.666664123535156,50.96666717529297,50.016666412353516,50.233333587646484,22951029
2021-06-16,50.0,50.5,49.416664123535156,49.900001525878906,19709055
2021-06-17,49.400001525878906,49.916664123535156,48.21666717529297,48.71666717529297,22419540
2021-06-18,48.849998474121094,49.0,46.83333206176758,48.733333587646484,34091544
2021-06-21,47.33333206176758,50.0,47.33333206176758,49.733333587646484,23199468
2021-06-22,50.0,50.666664123535156,49.666664123535156,50.46666717529297,28261329
2021-06-23,51.70000076293945,56.666664123535156,50.83333206176758,56.166664123535156,363893778
2021-06-24,56.31666564941406,57.83333206176758,55.599998474121094,57.04999923706055,169690515
2021-06-25,57.04999923706055,58.633331298828125,56.95000076293945,58.33333206176758,71399592
2021-06-28,58.71666717529297,59.03333282470703,57.666664123535156,57.916664123535156,38881053
2021-06-29,57.81666564941406,58.61666488647461,57.516666412353516,58.21666717529297,49605246
2021-06-30,58.61666488647461,59.633331298828125,58.266666412353516,59.33333206176758,43091670
2021-07-01,59.266666412353516,61.96666717529297,59.03333282470703,61.54999923706055,87835578
2021-07-02,61.81666564941406,61.81666564941406,60.08333206176758,60.21666717529297,40351092
2021-07-05,60.43333435058594,60.666664123535156,59.53333282470703,59.733333587646484,22985568
2021-07-06,59.5,60.733333587646484,59.46666717529297,60.349998474121094,41588856
2021-07-07,60.03333282470703,61.133331298828125,59.633331298828125,60.96666717529297,17834940
2021-07-08,61.266666412353516,62.46666717529297,59.70000076293945,60.21666717529297,44887437
2021-07-09,60.21666717529297,60.900001525878906,60.06666564941406,60.28333282470703,18512454
2021-07-12,60.33333206176758,61.650001525878906,60.33333206176758,61.28333282470703,18021216
2021-07-13,61.33333206176758,61.599998474121094,60.04999923706055,60.54999923706055,15530661
2021-07-14,60.36666488647461,61.54999923706055,60.266666412353516,61.383331298828125,18423249
2021-07-15,61.383331298828125,61.46666717529297,59.81666564941406,59.983333587646484,14669931
2021-07-16,60.166664123535156,60.400001525878906,59.56666564941406,59.883331298828125,21219636
2021-07-19,59.83333206176758,62.58333206176758,59.21666717529297,62.0,45407127
2021-07-20,62.21666717529297,62.25,60.08333206176758,60.400001525878906,21901098
2021-07-22,60.70000076293945,61.58333206176758,60.666664123535156,61.5,14278368
2021-07-23,61.400001525878906,61.733333587646484,60.53333282470703,60.883331298828125,12770211
2021-07-26,60.883331298828125,61.666664123535156,60.06666564941406,61.53333282470703,13753260
2021-07-27,61.53333282470703,61.75,60.599998474121094,61.016666412353516,14436747
2021-07-28,61.0,63.86666488647461,60.83333206176758,63.31666564941406,48274629
2021-07-29,63.650001525878906,63.900001525878906,62.650001525878906,62.93333435058594,27425199
2021-07-30,62.81666564941406,62.81666564941406,60.83333206176758,61.54999923706055,28756776
2021-08-02,61.666664123535156,62.33333206176758,61.150001525878906,61.266666412353516,21084204
2021-08-03,61.266666412353516,61.633331298828125,60.516666412353516,60.75,17656980
2021-08-04,60.83333206176758,61.599998474121094,58.266666412353516,58.483333587646484,38353227
2021-08-05,58.666664123535156,59.70000076293945,58.03333282470703,58.86666488647461,33065568
2021-08-06,58.96666717529297,59.93333435058594,58.33333206176758,58.46666717529297,23813595
2021-08-09,55.0,57.633331298828125,54.11666488647461,57.04999923706055,110821485
2021-08-10,57.04999923706055,58.06666564941406,55.900001525878906,56.416664123535156,32690748
2021-08-11,56.416664123535156,57.56666564941406,55.099998474121094,57.416664123535156,27235548
2021-08-12,57.29999923706055,58.08333206176758,56.666664123535156,57.95000076293945,17966661
2021-08-13,58.06666564941406,58.53333282470703,57.516666412353516,58.166664123535156,27821241
2021-08-16,58.04999923706055,58.516666412353516,57.483333587646484,58.11666488647461,12560913
2021-08-17,58.03333282470703,58.83333206176758,57.43333435058594,58.68333435058594,18039039
2021-08-18,58.70000076293945,60.61666488647461,57.75,58.03333282470703,34210602
2021-08-20,57.29999923706055,58.29999923706055,56.766666412353516,57.016666412353516,15542163
2021-08-23,57.46666717529297,58.96666717529297,56.383331298828125,58.383331298828125,26688300
2021-08-24,58.33333206176758,59.483333587646484,58.133331298828125,59.21666717529297,14925912
2021-08-25,59.099998474121094,60.18333435058594,59.099998474121094,59.983333587646484,16571559
2021-08-26,60.11666488647461,60.733333587646484,59.79999923706055,60.43333435058594,21301485
2021-08-27,60.5,62.0,60.43333435058594,61.766666412353516,28167945
2021-08-30,61.633331298828125,62.25,61.233333587646484,61.349998474121094,13619223
2021-08-31,61.29999923706055,62.46666717529297,61.21666717529297,62.21666717529297,21603702
2021-09-01,62.400001525878906,64.11666870117188,62.18333435058594,63.28333282470703,26940252
2021-09-02,63.58333206176758,64.1500015258789,63.25,63.383331298828125,25664589
2021-09-03,64.0,66.51666259765625,63.516666412353516,66.19999694824219,52170660
2021-09-06,67.08333587646484,67.63333129882812,64.91666412353516,65.1500015258789,36365391
2021-09-07,65.1500015258789,66.0,64.44999694824219,64.76666259765625,15882570
2021-09-08,65.33333587646484,66.46666717529297,64.75,65.69999694824219,19285563
2021-09-09,65.58333587646484,66.41666412353516,65.16666412353516,65.68333435058594,11581218
2021-09-13,65.83333587646484,66.21666717529297,65.21666717529297,65.5,10518984
2021-09-14,65.1500015258789,68.0,64.9000015258789,67.46666717529297,29010315
2021-09-15,67.94999694824219,69.5999984741211,67.56666564941406,69.26666259765625,35238519
2021-09-16,69.30000305175781,69.66666412353516,68.25,68.51666259765625,12378501
2021-09-17,68.61666870117188,69.11666870117188,66.9000015258789,68.43333435058594,16039149
2021-09-20,67.5,68.6500015258789,67.01666259765625,67.19999694824219,12243591
2021-09-21,67.19999694824219,69.08333587646484,67.19999694824219,68.1500015258789,20777913
2021-09-22,68.13333129882812,68.94999694824219,67.93333435058594,68.6500015258789,9672642
2021-09-23,69.0,70.23332977294922,68.8499984741211,69.1500015258789,19379646
2021-09-24,69.33333587646484,70.16666412353516,67.86666870117188,68.5,17282355
2021-09-27,68.69999694824219,69.9000015258789,67.58333587646484,68.0,10315860
2021-09-28,68.33333587646484,70.81666564941406,68.05000305175781,70.11666870117188,29934006
2021-09-29,70.30000305175781,70.80000305175781,67.9000015258789,68.38333129882812,27378225
2021-09-30,68.66666412353516,69.18333435058594,67.23332977294922,67.6500015258789,34237251
2021-10-01,66.66666412353516,68.08333587646484,66.38333129882812,67.25,22069932
2021-10-04,67.33333587646484,68.69999694824219,67.25,68.5999984741211,16627587
2021-10-05,68.93333435058594,69.21666717529297,68.18333435058594,68.61666870117188,18733530
2021-10-06,68.63333129882812,69.5,66.0,66.43333435058594,15618651
2021-10-07,67.0,67.93333435058594,66.83333587646484,67.69999694824219,7587423
2021-10-08,67.66666412353516,67.88333129882812,66.46666717529297,66.71666717529297,9881742
2021-10-11,66.71666717529297,70.33333587646484,66.71666717529297,69.53333282470703,21749220
2021-10-12,69.56666564941406,70.56666564941406,68.18333435058594,70.08333587646484,18331041
2021-10-13,70.36666870117188,71.31666564941406,69.03333282470703,69.55000305175781,16863453
2021-10-14,69.76666259765625,70.88333129882812,69.68333435058594,70.18333435058594,15404877
2021-10-18,68.41666412353516,73.83333587646484,68.33333587646484,72.38333129882812,40084623
2021-10-19,73.06666564941406,73.06666564941406,68.58333587646484,68.94999694824219,15424062
2021-10-20,68.94999694824219,70.06666564941406,67.61666870117188,68.26666259765625,16082943
2021-10-21,68.61666870117188,69.0,67.68333435058594,68.13333129882812,15707487
2021-10-22,68.36666870117188,68.96666717529297,66.66666412353516,67.1500015258789,10288875
2021-10-25,67.5,67.5,64.58333587646484,67.0999984741211,13207770
2021-10-26,67.0999984741211,69.08333587646484,67.03333282470703,68.73332977294922,9505146
2021-10-27,68.81666564941406,69.91666412353516,68.68333435058594,69.01666259765625,9492999
2021-10-28,69.01666259765625,69.28333282470703,66.63333129882812,66.76666259765625,11429706
2021-10-29,65.93333435058594,72.94999694824219,61.150001525878906,68.94999694824219,95295024
2021-11-01,69.23332977294922,69.5999984741211,65.43333435058594,66.8499984741211,23954010
2021-11-02,67.33333587646484,67.86666870117188,65.75,66.86666870117188,19613109
2021-11-03,67.31666564941406,68.75,66.48332977294922,66.78333282470703,25307715
2021-11-04,67.4000015258789,67.43333435058594,67.0999984741211,67.28333282470703,1434759
2021-11-08,67.18333435058594,71.0999984741211,67.18333435058594,70.81666564941406,35893830
2021-11-09,70.81666564941406,74.73332977294922,70.81666564941406,73.5999984741211,51756600
2021-11-10,73.63333129882812,73.80000305175781,72.98332977294922,73.23332977294922,15949584
2021-11-11,73.25,75.0,73.16666412353516,74.43333435058594,23431827
2021-11-12,75.16666412353516,76.0,74.03333282470703,74.53333282470703,23132022
2021-11-15,74.91666412353516,75.33333587646484,73.58333587646484,74.21666717529297,8602539
2021-11-16,74.1500015258789,74.66666412353516,72.23332977294922,72.5999984741211,8030718
2021-11-17,72.56666564941406,72.5999984741211,71.01666259765625,71.81666564941406,18084606
2021-11-18,71.8499984741211,72.5,69.46666717529297,69.61666870117188,28766142
2021-11-22,69.96666717529297,70.13333129882812,66.91666412353516,67.66666412353516,17243226
2021-11-23,67.83333587646484,70.55000305175781,67.56666564941406,70.33333587646484,17089326
2021-11-24,70.69999694824219,70.98332977294922,69.0,69.44999694824219,11478315
2021-11-25,69.44999694824219,70.86666870117188,68.55000305175781,70.55000305175781,9875469
2021-11-26,69.5,70.11666870117188,65.53333282470703,66.06666564941406,22881369
2021-11-29,65.41666412353516,67.0999984741211,62.93333435058594,65.75,14850591
2021-11-30,65.75,68.43333435058594,65.73332977294922,67.91666412353516,32274063
2021-12-01,68.0,68.76666259765625,67.16666412353516,68.61666870117188,14136084
2021-12-02,68.03333282470703,68.93333435058594,67.41666412353516,68.63333129882812,13228377
2021-12-03,68.61666870117188,69.93333435058594,68.53333282470703,68.88333129882812,12481431
2021-12-06,68.88333129882812,70.4000015258789,68.88333129882812,69.28333282470703,14751723
2021-12-07,69.80000305175781,71.56666564941406,69.4000015258789,70.13333129882812,23275224
2021-12-08,70.3499984741211,70.98332977294922,69.43333435058594,69.6500015258789,9462426
2021-12-09,68.69999694824219,69.78333282470703,68.06666564941406,69.25,12294123
2021-12-10,69.19999694824219,70.28333282470703,68.36666870117188,68.51666259765625,18276354
2021-12-13,68.93333435058594,70.46666717529297,68.73332977294922,69.6500015258789,27024840
2021-12-14,69.80000305175781,70.96666717529297,69.55000305175781,69.93333435058594,19438713
2021-12-15,69.83333587646484,70.11666870117188,68.80000305175781,69.33333587646484,14031681
2021-12-16,69.66666412353516,70.26666259765625,68.51666259765625,69.06666564941406,23209956
2021-12-17,69.25,69.38333129882812,66.76666259765625,67.0999984741211,12549333
2021-12-20,66.96666717529297,66.96666717529297,63.883331298828125,65.08333587646484,16835343
2021-12-21,65.13333129882812,67.1500015258789,65.13333129882812,66.5,10884186
2021-12-22,66.83333587646484,68.06666564941406,66.83333587646484,67.80000305175781,8943987
2021-12-23,68.13333129882812,69.91666412353516,68.13333129882812,69.63333129882812,8703837
2021-12-24,69.4000015258789,69.56666564941406,67.46666717529297,68.01666259765625,9183225
2021-12-27,68.0,69.1500015258789,67.16666412353516,68.98332977294922,8676960
2021-12-28,69.5999984741211,69.69999694824219,68.5,69.01666259765625,10372101
2021-12-29,68.96666717529297,70.96666717529297,68.96666717529297,69.9000015258789,24965061
2021-12-30,69.93333435058594,70.80000305175781,68.33333587646484,69.98332977294922,42195855
2021-12-31,70.0,71.0,69.53333282470703,69.98332977294922,12683187
2022-01-03,69.91666412353516,70.73332977294922,69.83333587646484,70.41666412353516,8974341
2022-01-04,70.83333587646484,73.01666259765625,70.4000015258789,72.05000305175781,31336737
2022-01-05,71.91666412353516,72.30000305175781,70.86666870117188,71.0999984741211,11957511
2022-01-06,70.33333587646484,71.05000305175781,70.19999694824219,70.63333129882812,8820915
2022-01-07,70.63333129882812,71.31666564941406,69.16666412353516,69.3499984741211,12974964
2022-01-10,69.6500015258789,70.5,69.33333587646484,70.28333282470703,9408897
2022-01-11,70.33333587646484,70.71666717529297,69.51666259765625,70.1500015258789,10022118
2022-01-12,70.33333587646484,70.6500015258789,69.5999984741211,70.19999694824219,7794744
2022-01-13,70.63333129882812,70.76666259765625,69.08333587646484,69.8499984741211,12144687
2022-01-14,69.69999694824219,74.03333282470703,69.46666717529297,73.36666870117188,27463650
2022-01-17,74.0,74.26666259765625,71.93333435058594,72.16666412353516,28842888
2022-01-18,72.76666259765625,72.83333587646484,69.19999694824219,69.44999694824219,17939775
2022-01-19,69.71666717529297,70.13333129882812,68.33333587646484,69.38333129882812,30378717
2022-01-20,69.66666412353516,70.93333435058594,69.1500015258789,70.78333282470703,20278191
2022-01-21,70.46666717529297,70.55000305175781,68.33333587646484,68.98332977294922,17723898
2022-01-24,68.98332977294922,69.58333587646484,65.01666259765625,65.76666259765625,20025537
2022-01-25,65.43333435058594,68.5,64.73332977294922,68.06666564941406,29718342
2022-01-27,67.30000305175781,68.76666259765625,66.05000305175781,68.30000305175781,23800311
2022-01-28,68.91666412353516,70.33333587646484,68.44999694824219,69.03333282470703,24666333
2022-01-31,71.56666564941406,73.25,69.21666717529297,69.9000015258789,53776260
2022-02-01,70.55000305175781,70.81666564941406,67.78333282470703,69.13333129882812,29395494
2022-02-02,69.8499984741211,70.73332977294922,69.5,70.25,30206025
2022-02-03,70.33333587646484,70.48332977294922,69.18333435058594,69.31666564941406,11555226
2022-02-04,69.81666564941406,69.86666870117188,68.11666870117188,68.26666259765625,17933076
2022-02-07,68.30000305175781,68.5999984741211,66.53333282470703,67.36666870117188,18325029
2022-02-08,67.4000015258789,67.96666717529297,65.46666717529297,66.5,26278878
2022-02-09,66.46666717529297,67.75,66.03333282470703,67.53333282470703,15305202
2022-02-10,67.6500015258789,68.25,66.83333587646484,67.5999984741211,12104241
2022-02-11,66.94999694824219,67.88333129882812,66.61666870117188,66.78333282470703,11505933
2022-02-14,65.66666412353516,66.46666717529297,64.28333282470703,65.30000305175781,31961610
2022-02-15,65.4000015258789,66.46666717529297,64.19999694824219,66.31666564941406,10746255
2022-02-16,66.58333587646484,67.11666870117188,65.51666259765625,66.33333587646484,13420629
2022-02-17,66.41666412353516,68.21666717529297,66.1500015258789,67.0,19166469
2022-02-18,66.66666412353516,67.19999694824219,66.33333587646484,66.66666412353516,10616886
2022-02-21,66.0,67.28333282470703,65.61666870117188,66.05000305175781,10470885
2022-02-22,65.0,66.69999694824219,64.44999694824219,65.78333282470703,20409699
2022-02-23,65.80000305175781,66.8499984741211,65.80000305175781,66.33333587646484,10145349
2022-02-24,65.23332977294922,65.58333587646484,62.33333206176758,62.61666488647461,24915339
2022-02-25,64.28333282470703,67.05000305175781,63.96666717529297,66.71666717529297,22461840
2022-02-28,65.68333435058594,70.5,65.4000015258789,70.1500015258789,35587689
2022-03-02,69.18333435058594,73.19999694824219,69.18333435058594,72.0,51608091
2022-03-03,72.66666412353516,73.31666564941406,70.88333129882812,71.68333435058594,28625697
2022-03-04,71.33333587646484,74.91666412353516,70.8499984741211,71.63333129882812,46128378
2022-03-07,70.93333435058594,72.80000305175781,68.8499984741211,71.41666412353516,38244033
2022-03-08,72.1500015258789,72.58333587646484,69.4000015258789,71.0,20461842
2022-03-09,71.46666717529297,75.11666870117188,71.06666564941406,74.1500015258789,30245265
2022-03-10,75.11666870117188,75.5,71.88333129882812,72.25,37328694
2022-03-11,72.75,72.93333435058594,71.36666870117188,71.5999984741211,29348391
2022-03-14,72.0,72.03333282470703,69.73332977294922,69.93333435058594,28491564
2022-03-15,69.33333587646484,70.05000305175781,67.75,68.51666259765625,23328489
2022-03-16,69.63333129882812,69.96666717529297,68.86666870117188,69.66666412353516,23656146
2022-03-17,70.06666564941406,70.5999984741211,69.0,69.80000305175781,36269526
2022-03-21,70.0,71.46666717529297,68.96666717529297,69.63333129882812,38413833
2022-03-22,69.76666259765625,70.21666717529297,68.33333587646484,69.93333435058594,19632078
2022-03-23,71.30000305175781,71.30000305175781,68.94999694824219,69.13333129882812,33279774
2022-03-24,68.63333129882812,69.68333435058594,68.08333587646484,69.16666412353516,15609300
2022-03-25,69.36666870117188,69.4000015258789,68.31666564941406,68.66666412353516,22413369
2022-03-28,68.66666412353516,68.93333435058594,67.8499984741211,68.3499984741211,13461477
2022-03-29,68.66666412353516,69.53333282470703,68.5,69.13333129882812,12104067
2022-03-30,70.63333129882812,70.63333129882812,69.21666717529297,69.48332977294922,22181898
2022-03-31,70.06666564941406,70.78333282470703,68.91666412353516,70.26666259765625,21738033
2022-04-01,70.31666564941406,72.33333587646484,70.08333587646484,71.69999694824219,45845880
2022-04-04,72.5,73.44999694824219,71.93333435058594,73.1500015258789,29426580
2022-04-05,73.80000305175781,74.56666564941406,72.5,72.86666870117188,29299197
2022-04-06,72.66666412353516,73.66666412353516,72.4000015258789,73.33333587646484,27765654
